"","gelman.group_1","gelman.group_2","gelman.group_3","gelman.group_4","gelman.group_5","gelman.group_6","gelman.group_7","gelman.group_8","gelman.group_9","gelman.group_10","gelman.group_11","gelman.group_12","gelman.group_13","gelman.group_14","gelman.group_15","gelman.group_16","gelman.group_17","gelman.group_18","gelman.group_19","gelman.group_20","gelman.group_21","gelman.group_22","gelman.group_23","gelman.group_24","gelman.group_25","gelman.group_26","gelman.group_27","gelman.group_28","gelman.group_29","gelman.group_30","gelman.group_31","gelman.group_32","gelman.group_33","gelman.group_34","quantiles.group_1.2.5.","quantiles.group_1.25.","quantiles.group_1.50.","quantiles.group_1.75.","quantiles.group_1.97.5.","quantiles.group_2.2.5.","quantiles.group_2.25.","quantiles.group_2.50.","quantiles.group_2.75.","quantiles.group_2.97.5.","quantiles.group_3.2.5.","quantiles.group_3.25.","quantiles.group_3.50.","quantiles.group_3.75.","quantiles.group_3.97.5.","quantiles.group_4.2.5.","quantiles.group_4.25.","quantiles.group_4.50.","quantiles.group_4.75.","quantiles.group_4.97.5.","quantiles.group_5.2.5.","quantiles.group_5.25.","quantiles.group_5.50.","quantiles.group_5.75.","quantiles.group_5.97.5.","quantiles.group_6.2.5.","quantiles.group_6.25.","quantiles.group_6.50.","quantiles.group_6.75.","quantiles.group_6.97.5.","quantiles.group_7.2.5.","quantiles.group_7.25.","quantiles.group_7.50.","quantiles.group_7.75.","quantiles.group_7.97.5.","quantiles.group_8.2.5.","quantiles.group_8.25.","quantiles.group_8.50.","quantiles.group_8.75.","quantiles.group_8.97.5.","quantiles.group_9.2.5.","quantiles.group_9.25.","quantiles.group_9.50.","quantiles.group_9.75.","quantiles.group_9.97.5.","quantiles.group_10.2.5.","quantiles.group_10.25.","quantiles.group_10.50.","quantiles.group_10.75.","quantiles.group_10.97.5.","quantiles.group_11.2.5.","quantiles.group_11.25.","quantiles.group_11.50.","quantiles.group_11.75.","quantiles.group_11.97.5.","quantiles.group_12.2.5.","quantiles.group_12.25.","quantiles.group_12.50.","quantiles.group_12.75.","quantiles.group_12.97.5.","quantiles.group_13.2.5.","quantiles.group_13.25.","quantiles.group_13.50.","quantiles.group_13.75.","quantiles.group_13.97.5.","quantiles.group_14.2.5.","quantiles.group_14.25.","quantiles.group_14.50.","quantiles.group_14.75.","quantiles.group_14.97.5.","quantiles.group_15.2.5.","quantiles.group_15.25.","quantiles.group_15.50.","quantiles.group_15.75.","quantiles.group_15.97.5.","quantiles.group_16.2.5.","quantiles.group_16.25.","quantiles.group_16.50.","quantiles.group_16.75.","quantiles.group_16.97.5.","quantiles.group_17.2.5.","quantiles.group_17.25.","quantiles.group_17.50.","quantiles.group_17.75.","quantiles.group_17.97.5.","quantiles.group_18.2.5.","quantiles.group_18.25.","quantiles.group_18.50.","quantiles.group_18.75.","quantiles.group_18.97.5.","quantiles.group_19.2.5.","quantiles.group_19.25.","quantiles.group_19.50.","quantiles.group_19.75.","quantiles.group_19.97.5.","quantiles.group_20.2.5.","quantiles.group_20.25.","quantiles.group_20.50.","quantiles.group_20.75.","quantiles.group_20.97.5.","quantiles.group_21.2.5.","quantiles.group_21.25.","quantiles.group_21.50.","quantiles.group_21.75.","quantiles.group_21.97.5.","quantiles.group_22.2.5.","quantiles.group_22.25.","quantiles.group_22.50.","quantiles.group_22.75.","quantiles.group_22.97.5.","quantiles.group_23.2.5.","quantiles.group_23.25.","quantiles.group_23.50.","quantiles.group_23.75.","quantiles.group_23.97.5.","quantiles.group_24.2.5.","quantiles.group_24.25.","quantiles.group_24.50.","quantiles.group_24.75.","quantiles.group_24.97.5.","quantiles.group_25.2.5.","quantiles.group_25.25.","quantiles.group_25.50.","quantiles.group_25.75.","quantiles.group_25.97.5.","quantiles.group_26.2.5.","quantiles.group_26.25.","quantiles.group_26.50.","quantiles.group_26.75.","quantiles.group_26.97.5.","quantiles.group_27.2.5.","quantiles.group_27.25.","quantiles.group_27.50.","quantiles.group_27.75.","quantiles.group_27.97.5.","quantiles.group_28.2.5.","quantiles.group_28.25.","quantiles.group_28.50.","quantiles.group_28.75.","quantiles.group_28.97.5.","quantiles.group_29.2.5.","quantiles.group_29.25.","quantiles.group_29.50.","quantiles.group_29.75.","quantiles.group_29.97.5.","quantiles.group_30.2.5.","quantiles.group_30.25.","quantiles.group_30.50.","quantiles.group_30.75.","quantiles.group_30.97.5.","quantiles.group_31.2.5.","quantiles.group_31.25.","quantiles.group_31.50.","quantiles.group_31.75.","quantiles.group_31.97.5.","quantiles.group_32.2.5.","quantiles.group_32.25.","quantiles.group_32.50.","quantiles.group_32.75.","quantiles.group_32.97.5.","quantiles.group_33.2.5.","quantiles.group_33.25.","quantiles.group_33.50.","quantiles.group_33.75.","quantiles.group_33.97.5.","quantiles.group_34.2.5.","quantiles.group_34.25.","quantiles.group_34.50.","quantiles.group_34.75.","quantiles.group_34.97.5.","statistics.group_1.mean","statistics.group_1.sd","statistics.group_2.mean","statistics.group_2.sd","statistics.group_3.mean","statistics.group_3.sd","statistics.group_4.mean","statistics.group_4.sd","statistics.group_5.mean","statistics.group_5.sd","statistics.group_6.mean","statistics.group_6.sd","statistics.group_7.mean","statistics.group_7.sd","statistics.group_8.mean","statistics.group_8.sd","statistics.group_9.mean","statistics.group_9.sd","statistics.group_10.mean","statistics.group_10.sd","statistics.group_11.mean","statistics.group_11.sd","statistics.group_12.mean","statistics.group_12.sd","statistics.group_13.mean","statistics.group_13.sd","statistics.group_14.mean","statistics.group_14.sd","statistics.group_15.mean","statistics.group_15.sd","statistics.group_16.mean","statistics.group_16.sd","statistics.group_17.mean","statistics.group_17.sd","statistics.group_18.mean","statistics.group_18.sd","statistics.group_19.mean","statistics.group_19.sd","statistics.group_20.mean","statistics.group_20.sd","statistics.group_21.mean","statistics.group_21.sd","statistics.group_22.mean","statistics.group_22.sd","statistics.group_23.mean","statistics.group_23.sd","statistics.group_24.mean","statistics.group_24.sd","statistics.group_25.mean","statistics.group_25.sd","statistics.group_26.mean","statistics.group_26.sd","statistics.group_27.mean","statistics.group_27.sd","statistics.group_28.mean","statistics.group_28.sd","statistics.group_29.mean","statistics.group_29.sd","statistics.group_30.mean","statistics.group_30.sd","statistics.group_31.mean","statistics.group_31.sd","statistics.group_32.mean","statistics.group_32.sd","statistics.group_33.mean","statistics.group_33.sd","statistics.group_34.mean","statistics.group_34.sd","correlations.group_1.deviance","correlations.group_1.River","correlations.group_1.Groundwater","correlations.group_1.Precipitation","correlations.group_1.sd.18O.","correlations.group_1.sd.2H.","correlations.group_1.sd.EC.","correlations.group_2.deviance","correlations.group_2.River","correlations.group_2.Groundwater","correlations.group_2.Precipitation","correlations.group_2.sd.18O.","correlations.group_2.sd.2H.","correlations.group_2.sd.EC.","correlations.group_3.deviance","correlations.group_3.River","correlations.group_3.Groundwater","correlations.group_3.Precipitation","correlations.group_3.sd.18O.","correlations.group_3.sd.2H.","correlations.group_3.sd.EC.","correlations.group_4.deviance","correlations.group_4.River","correlations.group_4.Groundwater","correlations.group_4.Precipitation","correlations.group_4.sd.18O.","correlations.group_4.sd.2H.","correlations.group_4.sd.EC.","correlations.group_5.deviance","correlations.group_5.River","correlations.group_5.Groundwater","correlations.group_5.Precipitation","correlations.group_5.sd.18O.","correlations.group_5.sd.2H.","correlations.group_5.sd.EC.","correlations.group_6.deviance","correlations.group_6.River","correlations.group_6.Groundwater","correlations.group_6.Precipitation","correlations.group_6.sd.18O.","correlations.group_6.sd.2H.","correlations.group_6.sd.EC.","correlations.group_7.deviance","correlations.group_7.River","correlations.group_7.Groundwater","correlations.group_7.Precipitation","correlations.group_7.sd.18O.","correlations.group_7.sd.2H.","correlations.group_7.sd.EC.","correlations.group_8.deviance","correlations.group_8.River","correlations.group_8.Groundwater","correlations.group_8.Precipitation","correlations.group_8.sd.18O.","correlations.group_8.sd.2H.","correlations.group_8.sd.EC.","correlations.group_9.deviance","correlations.group_9.River","correlations.group_9.Groundwater","correlations.group_9.Precipitation","correlations.group_9.sd.18O.","correlations.group_9.sd.2H.","correlations.group_9.sd.EC.","correlations.group_10.deviance","correlations.group_10.River","correlations.group_10.Groundwater","correlations.group_10.Precipitation","correlations.group_10.sd.18O.","correlations.group_10.sd.2H.","correlations.group_10.sd.EC.","correlations.group_11.deviance","correlations.group_11.River","correlations.group_11.Groundwater","correlations.group_11.Precipitation","correlations.group_11.sd.18O.","correlations.group_11.sd.2H.","correlations.group_11.sd.EC.","correlations.group_12.deviance","correlations.group_12.River","correlations.group_12.Groundwater","correlations.group_12.Precipitation","correlations.group_12.sd.18O.","correlations.group_12.sd.2H.","correlations.group_12.sd.EC.","correlations.group_13.deviance","correlations.group_13.River","correlations.group_13.Groundwater","correlations.group_13.Precipitation","correlations.group_13.sd.18O.","correlations.group_13.sd.2H.","correlations.group_13.sd.EC.","correlations.group_14.deviance","correlations.group_14.River","correlations.group_14.Groundwater","correlations.group_14.Precipitation","correlations.group_14.sd.18O.","correlations.group_14.sd.2H.","correlations.group_14.sd.EC.","correlations.group_15.deviance","correlations.group_15.River","correlations.group_15.Groundwater","correlations.group_15.Precipitation","correlations.group_15.sd.18O.","correlations.group_15.sd.2H.","correlations.group_15.sd.EC.","correlations.group_16.deviance","correlations.group_16.River","correlations.group_16.Groundwater","correlations.group_16.Precipitation","correlations.group_16.sd.18O.","correlations.group_16.sd.2H.","correlations.group_16.sd.EC.","correlations.group_17.deviance","correlations.group_17.River","correlations.group_17.Groundwater","correlations.group_17.Precipitation","correlations.group_17.sd.18O.","correlations.group_17.sd.2H.","correlations.group_17.sd.EC.","correlations.group_18.deviance","correlations.group_18.River","correlations.group_18.Groundwater","correlations.group_18.Precipitation","correlations.group_18.sd.18O.","correlations.group_18.sd.2H.","correlations.group_18.sd.EC.","correlations.group_19.deviance","correlations.group_19.River","correlations.group_19.Groundwater","correlations.group_19.Precipitation","correlations.group_19.sd.18O.","correlations.group_19.sd.2H.","correlations.group_19.sd.EC.","correlations.group_20.deviance","correlations.group_20.River","correlations.group_20.Groundwater","correlations.group_20.Precipitation","correlations.group_20.sd.18O.","correlations.group_20.sd.2H.","correlations.group_20.sd.EC.","correlations.group_21.deviance","correlations.group_21.River","correlations.group_21.Groundwater","correlations.group_21.Precipitation","correlations.group_21.sd.18O.","correlations.group_21.sd.2H.","correlations.group_21.sd.EC.","correlations.group_22.deviance","correlations.group_22.River","correlations.group_22.Groundwater","correlations.group_22.Precipitation","correlations.group_22.sd.18O.","correlations.group_22.sd.2H.","correlations.group_22.sd.EC.","correlations.group_23.deviance","correlations.group_23.River","correlations.group_23.Groundwater","correlations.group_23.Precipitation","correlations.group_23.sd.18O.","correlations.group_23.sd.2H.","correlations.group_23.sd.EC.","correlations.group_24.deviance","correlations.group_24.River","correlations.group_24.Groundwater","correlations.group_24.Precipitation","correlations.group_24.sd.18O.","correlations.group_24.sd.2H.","correlations.group_24.sd.EC.","correlations.group_25.deviance","correlations.group_25.River","correlations.group_25.Groundwater","correlations.group_25.Precipitation","correlations.group_25.sd.18O.","correlations.group_25.sd.2H.","correlations.group_25.sd.EC.","correlations.group_26.deviance","correlations.group_26.River","correlations.group_26.Groundwater","correlations.group_26.Precipitation","correlations.group_26.sd.18O.","correlations.group_26.sd.2H.","correlations.group_26.sd.EC.","correlations.group_27.deviance","correlations.group_27.River","correlations.group_27.Groundwater","correlations.group_27.Precipitation","correlations.group_27.sd.18O.","correlations.group_27.sd.2H.","correlations.group_27.sd.EC.","correlations.group_28.deviance","correlations.group_28.River","correlations.group_28.Groundwater","correlations.group_28.Precipitation","correlations.group_28.sd.18O.","correlations.group_28.sd.2H.","correlations.group_28.sd.EC.","correlations.group_29.deviance","correlations.group_29.River","correlations.group_29.Groundwater","correlations.group_29.Precipitation","correlations.group_29.sd.18O.","correlations.group_29.sd.2H.","correlations.group_29.sd.EC.","correlations.group_30.deviance","correlations.group_30.River","correlations.group_30.Groundwater","correlations.group_30.Precipitation","correlations.group_30.sd.18O.","correlations.group_30.sd.2H.","correlations.group_30.sd.EC.","correlations.group_31.deviance","correlations.group_31.River","correlations.group_31.Groundwater","correlations.group_31.Precipitation","correlations.group_31.sd.18O.","correlations.group_31.sd.2H.","correlations.group_31.sd.EC.","correlations.group_32.deviance","correlations.group_32.River","correlations.group_32.Groundwater","correlations.group_32.Precipitation","correlations.group_32.sd.18O.","correlations.group_32.sd.2H.","correlations.group_32.sd.EC.","correlations.group_33.deviance","correlations.group_33.River","correlations.group_33.Groundwater","correlations.group_33.Precipitation","correlations.group_33.sd.18O.","correlations.group_33.sd.2H.","correlations.group_33.sd.EC.","correlations.group_34.deviance","correlations.group_34.River","correlations.group_34.Groundwater","correlations.group_34.Precipitation","correlations.group_34.sd.18O.","correlations.group_34.sd.2H.","correlations.group_34.sd.EC."
"deviance",1.00109389564701,1.00083283776226,1.00199838843956,1.00128569436652,1.00123282185205,1.00141771851601,1.00051248710678,1.00153739288421,1.00060869787158,1.00081487360863,1.0009081687831,1.0014036514762,1.0026161553065,1.00276126785722,1.00087716576851,1.00077872794265,1.00102472158086,1.00082763980622,1.00274044689908,1.001755699748,1.00062869165709,1.00207257721119,1.00069189381741,1.00121368219968,1.00131679594854,1.00128710422917,1.0027840670111,1.00087450535931,1.00102364293961,1.00264502757396,1.00269283661588,1.00068817160118,1.00084025317304,1.0015174853847,29.1576075602357,30.4399990905619,31.709953136981,33.4228879827212,38.7895274909687,117.955678239336,119.453987209679,120.640710238216,122.294075044488,127.310267730056,84.9720857336035,86.7733780997263,88.3129778659065,90.512818808987,96.1738063988502,15.963835365624,16.395912132964,16.9571193336474,17.6271008184078,20.7897889619072,153.312149111398,155.16087096062,156.69261889639,158.682096404992,163.9652533879,29.9446061620801,31.3147111018298,32.6497751414695,34.4342658854012,39.5331003322786,26.9489426767214,28.2025175921191,29.4218494641603,31.1898193142911,36.2898186394426,49.1581051965993,50.888607234548,52.3745393877149,54.4515573791463,60.2420750358526,63.9126613301685,65.7385681653448,67.3084796723976,69.4230843584832,75.2128300668701,179.017374089132,180.858484441931,182.536673145767,184.63243082422,190.197247825988,113.593349819891,116.076144721382,118.301198207923,121.066141757533,126.344462889975,22.2240012579236,23.2031439894912,24.2444934906822,25.7601695540293,30.6056386234032,50.1749535437848,51.9221562657813,53.459214034032,55.4390047869764,61.02899199383,24.0048011143346,25.180718937056,26.2662202155482,27.9020118115516,32.7600730506298,65.2426555611597,67.0534343075492,68.716685216357,70.7855014623934,76.4204338604716,165.483272421161,167.291736815089,168.882834924172,170.944907479215,176.439120261077,12.712121445845,13.3657747026963,14.3259228666405,15.6265571010515,19.1732109964521,41.1279521386189,42.697717727059,44.1522232529392,46.1330805096341,51.7835141305687,17.1874107989442,18.3806258643679,19.1233748929239,19.836704065722,22.9395301997576,117.85203177811,119.857002338188,121.608805736015,123.892632923638,130.205275177291,18.6032370737133,19.6206630767297,20.6151996992789,22.0721781268691,26.8779603718834,21.6590209207142,22.55765138634,23.5489110707544,25.0208492990197,29.8592076999967,152.317919793071,154.132832723948,155.61604879392,157.707468775144,163.35149654709,94.0506904703652,96.0442435180765,97.6990964820018,99.911623520748,105.803635118307,70.674808879802,72.5067630761416,74.0145076769606,76.1938463881868,82.0121202836199,17.5287440638439,17.923427855498,18.598941877747,19.8180989114278,23.7398024417205,19.4546792989386,20.364698569452,21.3917493240757,22.8528803832703,27.4332562190387,17.4200479648195,18.2829788683302,19.2547352666159,20.6680723161546,25.2999096759615,16.8804204957804,17.3337850422417,18.0568979578774,19.3729130029604,24.1299076847178,14.6140970289652,15.8426606516641,16.8553253518868,17.8222250940721,20.7503854156115,13.3356616535812,13.8828914779382,14.8149816833662,16.276346682121,19.6158968054018,16.1949954362945,16.4851053319867,17.1110279098827,18.3342193507022,22.7072347942041,112.779199672475,114.924351992784,116.730947528744,119.408668610761,126.789770518624,51.6320315916202,53.3680363950959,54.7852135447155,56.7909395180568,62.587418595473,32.2564417830686,2.4875773537477,121.17939794889,2.47441645460164,88.9265062298353,2.95424855612336,17.2502314658959,1.28076822373156,157.220129887189,2.80391056910169,33.185243874883,2.56008966525275,30.0156938793698,2.48412879743515,52.9687262934526,2.84925481199387,67.915191476913,2.93813651221915,183.064219829764,2.95080344968893,118.782437500564,3.4554023471227,24.8153684581086,2.26320667194468,54.0132949992085,2.90367740228883,26.8177897614421,2.29418899437764,69.2557240994314,2.95119761367381,169.418177394802,2.86674567427298,14.7202363633524,1.7640949091202,44.7440141848264,2.78394677608748,19.2939829236644,1.44810930162083,122.236722776212,3.31033011323367,21.1604819114586,2.18568839565351,24.0860029752118,2.11549371642385,156.22728403056,2.87693784152403,98.2903936648406,3.1102036975459,74.6528296310345,2.9860415293099,19.1539908600136,1.69207145743208,21.922705649975,2.1667294373619,19.7810397898663,2.09158131979227,18.6952194698135,1.97823218139819,16.9748677237137,1.5819943861151,15.2912603654735,1.76892111657537,17.7223098678789,1.77858318059427,117.517776222426,3.60060021913217,55.3985542371709,2.8068407108339,1,0.797581015984551,-0.13569189150359,-0.361919871141868,-0.0135115862411597,-6.73966926328365e-05,0.004507832337485,1,0.960370782420877,-0.137825867481092,0.0421962838680019,-0.0261139709328405,0.0109568437147484,0.0216071484788299,1,0.884165931213375,-0.0195172579974178,-0.349380418415655,0.0120979715934432,-0.00464488274892895,-0.00672706783065736,1,-0.195580697085048,0.0519293951406802,0.426005182671998,0.0210896060114554,0.0129734873035967,0.00222379092270854,1,0.833244356102287,-0.7989865667906,0.609601021737633,0.0104392205021999,0.0199240833295989,0.0196030492689109,1,0.777565544539305,-0.0392396174132686,-0.402079631566054,0.00966820007588698,-0.00389604703075145,-0.00335802317106327,1,0.77507807617547,-0.127372038321655,-0.397083242458031,-0.0336142085286681,0.0163270901307495,0.0114615777683366,1,0.846823720582285,0.0844323310586839,-0.370136711816682,-0.00674182211073918,-0.0105241224477242,0.0204684583780476,1,0.80157062542715,0.317099152402216,-0.478958075197741,0.00347204006175205,0.0276489010596525,0.0208587475114219,1,0.836153643681595,-0.813914965810281,0.607576505695096,-0.00998714639445433,-0.0231193366037779,5.23413738511254e-05,1,0.84219823125174,0.555386503852617,-0.598511225919529,0.0209452357195238,-0.00381078963850511,-0.00101408034394447,1,0.72060369275184,-0.201920885675351,-0.463890531718227,0.0343220846946444,0.0580758162690861,0.0142638163374155,1,0.842255859141034,0.0986585520128499,-0.374127870467392,-0.0124187685494328,-0.00529259103779423,0.0118606955663883,1,0.781501101152802,-0.282721868454872,-0.375386735715541,0.00456566447587778,-0.00967818301986482,-0.00509509639430735,1,0.827098684045297,0.300458760841912,-0.461723330076594,0.0164462361267751,-0.00976248470728161,0.00463589651091047,1,0.836715850401668,-0.763615635776184,0.592766815210364,-0.0249905411634361,-0.00644823891742835,0.0325516325159755,1,-0.447911455497289,0.469022092826526,0.256891790861633,-0.0099546565699453,-0.0135677349846633,0.0288617087855098,1,0.834486790574197,-0.0387963675017165,-0.311569332008462,0.00667544595930727,-0.0089535979362884,-0.0194944218080276,1,-0.149390951522417,0.0101786962297488,0.630879770175634,-0.00882286380338173,-0.00547598151365256,0.00720794437766398,1,0.876161568932241,0.238127453431604,-0.395106446487057,-0.018515890660694,-0.0240524819275152,-0.0125064065238316,1,0.717250682950754,-0.295239780122042,-0.416437759178271,-0.0277212214488058,0.0113661719845697,-0.0157557079757881,1,0.703813793526525,-0.206202145353804,-0.470010671324587,0.0122984347908373,0.0161378399616223,-0.0184930101242534,1,0.844267359667763,-0.760546953028933,0.589250683826088,0.0293379189054801,-0.00961250916921103,-0.0174528087867977,1,0.86814711933332,0.130141681092554,-0.386161750091084,-0.0136466053634651,0.0288354397000982,-0.0124464343055509,1,0.874208313235926,0.0745841304910883,-0.329241153189698,0.00998940487384143,-0.0385477762548419,-0.00968936998210662,1,0.499802127589849,-0.227447038137599,-0.478183019032625,-0.0130286276542698,0.0118768030764252,-0.0248693195320566,1,0.693371626037484,-0.271216681749894,-0.450256862966783,-0.0110445158978891,0.00200657361749937,-0.0287757965034299,1,0.698726359567672,-0.298846099145161,-0.449131458197224,-0.00968712626487406,0.000709335037788494,-0.0161122448779219,1,0.541723510184136,-0.297583748281863,-0.481473460333287,-0.00749434788205061,0.0146586993087876,-0.00685003312958082,1,-0.418616756550513,0.296588460407685,0.645273307001921,0.0162527437540425,-0.0267004408139839,0.00838613753918795,1,-0.664382087395491,0.616283028712691,0.606530751835783,-0.0103040061922702,-0.00323715531928114,-0.00979294447988571,1,0.417167484419,-0.245458063014511,-0.466399189872302,-0.0101852329199629,-0.013367304350562,-0.0122869228511623,1,0.847747392546459,0.452825325957666,-0.531416128405181,0.00352925892845249,0.00667555006296743,0.00688938518775466,1,0.846354091502218,-0.0331994022722508,-0.27150374055075,-0.043998909767183,-0.0163192927076022,-0.00442929052537974
