"","gelman.group_1","gelman.group_2","gelman.group_3","gelman.group_4","gelman.group_5","gelman.group_6","gelman.group_7","gelman.group_8","gelman.group_9","gelman.group_10","gelman.group_11","gelman.group_12","gelman.group_13","gelman.group_14","gelman.group_15","gelman.group_16","gelman.group_17","gelman.group_18","gelman.group_19","gelman.group_20","gelman.group_21","gelman.group_22","gelman.group_23","gelman.group_24","gelman.group_25","gelman.group_26","gelman.group_27","gelman.group_28","gelman.group_29","gelman.group_30","gelman.group_31","gelman.group_32","gelman.group_33","gelman.group_34","gelman.group_35","gelman.group_36","quantiles.group_1.2.5.","quantiles.group_1.25.","quantiles.group_1.50.","quantiles.group_1.75.","quantiles.group_1.97.5.","quantiles.group_2.2.5.","quantiles.group_2.25.","quantiles.group_2.50.","quantiles.group_2.75.","quantiles.group_2.97.5.","quantiles.group_3.2.5.","quantiles.group_3.25.","quantiles.group_3.50.","quantiles.group_3.75.","quantiles.group_3.97.5.","quantiles.group_4.2.5.","quantiles.group_4.25.","quantiles.group_4.50.","quantiles.group_4.75.","quantiles.group_4.97.5.","quantiles.group_5.2.5.","quantiles.group_5.25.","quantiles.group_5.50.","quantiles.group_5.75.","quantiles.group_5.97.5.","quantiles.group_6.2.5.","quantiles.group_6.25.","quantiles.group_6.50.","quantiles.group_6.75.","quantiles.group_6.97.5.","quantiles.group_7.2.5.","quantiles.group_7.25.","quantiles.group_7.50.","quantiles.group_7.75.","quantiles.group_7.97.5.","quantiles.group_8.2.5.","quantiles.group_8.25.","quantiles.group_8.50.","quantiles.group_8.75.","quantiles.group_8.97.5.","quantiles.group_9.2.5.","quantiles.group_9.25.","quantiles.group_9.50.","quantiles.group_9.75.","quantiles.group_9.97.5.","quantiles.group_10.2.5.","quantiles.group_10.25.","quantiles.group_10.50.","quantiles.group_10.75.","quantiles.group_10.97.5.","quantiles.group_11.2.5.","quantiles.group_11.25.","quantiles.group_11.50.","quantiles.group_11.75.","quantiles.group_11.97.5.","quantiles.group_12.2.5.","quantiles.group_12.25.","quantiles.group_12.50.","quantiles.group_12.75.","quantiles.group_12.97.5.","quantiles.group_13.2.5.","quantiles.group_13.25.","quantiles.group_13.50.","quantiles.group_13.75.","quantiles.group_13.97.5.","quantiles.group_14.2.5.","quantiles.group_14.25.","quantiles.group_14.50.","quantiles.group_14.75.","quantiles.group_14.97.5.","quantiles.group_15.2.5.","quantiles.group_15.25.","quantiles.group_15.50.","quantiles.group_15.75.","quantiles.group_15.97.5.","quantiles.group_16.2.5.","quantiles.group_16.25.","quantiles.group_16.50.","quantiles.group_16.75.","quantiles.group_16.97.5.","quantiles.group_17.2.5.","quantiles.group_17.25.","quantiles.group_17.50.","quantiles.group_17.75.","quantiles.group_17.97.5.","quantiles.group_18.2.5.","quantiles.group_18.25.","quantiles.group_18.50.","quantiles.group_18.75.","quantiles.group_18.97.5.","quantiles.group_19.2.5.","quantiles.group_19.25.","quantiles.group_19.50.","quantiles.group_19.75.","quantiles.group_19.97.5.","quantiles.group_20.2.5.","quantiles.group_20.25.","quantiles.group_20.50.","quantiles.group_20.75.","quantiles.group_20.97.5.","quantiles.group_21.2.5.","quantiles.group_21.25.","quantiles.group_21.50.","quantiles.group_21.75.","quantiles.group_21.97.5.","quantiles.group_22.2.5.","quantiles.group_22.25.","quantiles.group_22.50.","quantiles.group_22.75.","quantiles.group_22.97.5.","quantiles.group_23.2.5.","quantiles.group_23.25.","quantiles.group_23.50.","quantiles.group_23.75.","quantiles.group_23.97.5.","quantiles.group_24.2.5.","quantiles.group_24.25.","quantiles.group_24.50.","quantiles.group_24.75.","quantiles.group_24.97.5.","quantiles.group_25.2.5.","quantiles.group_25.25.","quantiles.group_25.50.","quantiles.group_25.75.","quantiles.group_25.97.5.","quantiles.group_26.2.5.","quantiles.group_26.25.","quantiles.group_26.50.","quantiles.group_26.75.","quantiles.group_26.97.5.","quantiles.group_27.2.5.","quantiles.group_27.25.","quantiles.group_27.50.","quantiles.group_27.75.","quantiles.group_27.97.5.","quantiles.group_28.2.5.","quantiles.group_28.25.","quantiles.group_28.50.","quantiles.group_28.75.","quantiles.group_28.97.5.","quantiles.group_29.2.5.","quantiles.group_29.25.","quantiles.group_29.50.","quantiles.group_29.75.","quantiles.group_29.97.5.","quantiles.group_30.2.5.","quantiles.group_30.25.","quantiles.group_30.50.","quantiles.group_30.75.","quantiles.group_30.97.5.","quantiles.group_31.2.5.","quantiles.group_31.25.","quantiles.group_31.50.","quantiles.group_31.75.","quantiles.group_31.97.5.","quantiles.group_32.2.5.","quantiles.group_32.25.","quantiles.group_32.50.","quantiles.group_32.75.","quantiles.group_32.97.5.","quantiles.group_33.2.5.","quantiles.group_33.25.","quantiles.group_33.50.","quantiles.group_33.75.","quantiles.group_33.97.5.","quantiles.group_34.2.5.","quantiles.group_34.25.","quantiles.group_34.50.","quantiles.group_34.75.","quantiles.group_34.97.5.","quantiles.group_35.2.5.","quantiles.group_35.25.","quantiles.group_35.50.","quantiles.group_35.75.","quantiles.group_35.97.5.","quantiles.group_36.2.5.","quantiles.group_36.25.","quantiles.group_36.50.","quantiles.group_36.75.","quantiles.group_36.97.5.","statistics.group_1.mean","statistics.group_1.sd","statistics.group_2.mean","statistics.group_2.sd","statistics.group_3.mean","statistics.group_3.sd","statistics.group_4.mean","statistics.group_4.sd","statistics.group_5.mean","statistics.group_5.sd","statistics.group_6.mean","statistics.group_6.sd","statistics.group_7.mean","statistics.group_7.sd","statistics.group_8.mean","statistics.group_8.sd","statistics.group_9.mean","statistics.group_9.sd","statistics.group_10.mean","statistics.group_10.sd","statistics.group_11.mean","statistics.group_11.sd","statistics.group_12.mean","statistics.group_12.sd","statistics.group_13.mean","statistics.group_13.sd","statistics.group_14.mean","statistics.group_14.sd","statistics.group_15.mean","statistics.group_15.sd","statistics.group_16.mean","statistics.group_16.sd","statistics.group_17.mean","statistics.group_17.sd","statistics.group_18.mean","statistics.group_18.sd","statistics.group_19.mean","statistics.group_19.sd","statistics.group_20.mean","statistics.group_20.sd","statistics.group_21.mean","statistics.group_21.sd","statistics.group_22.mean","statistics.group_22.sd","statistics.group_23.mean","statistics.group_23.sd","statistics.group_24.mean","statistics.group_24.sd","statistics.group_25.mean","statistics.group_25.sd","statistics.group_26.mean","statistics.group_26.sd","statistics.group_27.mean","statistics.group_27.sd","statistics.group_28.mean","statistics.group_28.sd","statistics.group_29.mean","statistics.group_29.sd","statistics.group_30.mean","statistics.group_30.sd","statistics.group_31.mean","statistics.group_31.sd","statistics.group_32.mean","statistics.group_32.sd","statistics.group_33.mean","statistics.group_33.sd","statistics.group_34.mean","statistics.group_34.sd","statistics.group_35.mean","statistics.group_35.sd","statistics.group_36.mean","statistics.group_36.sd","correlations.group_1.deviance","correlations.group_1.River","correlations.group_1.Groundwater","correlations.group_1.Precipitation","correlations.group_1.sd.18O.","correlations.group_1.sd.2H.","correlations.group_1.sd.EC.","correlations.group_2.deviance","correlations.group_2.River","correlations.group_2.Groundwater","correlations.group_2.Precipitation","correlations.group_2.sd.18O.","correlations.group_2.sd.2H.","correlations.group_2.sd.EC.","correlations.group_3.deviance","correlations.group_3.River","correlations.group_3.Groundwater","correlations.group_3.Precipitation","correlations.group_3.sd.18O.","correlations.group_3.sd.2H.","correlations.group_3.sd.EC.","correlations.group_4.deviance","correlations.group_4.River","correlations.group_4.Groundwater","correlations.group_4.Precipitation","correlations.group_4.sd.18O.","correlations.group_4.sd.2H.","correlations.group_4.sd.EC.","correlations.group_5.deviance","correlations.group_5.River","correlations.group_5.Groundwater","correlations.group_5.Precipitation","correlations.group_5.sd.18O.","correlations.group_5.sd.2H.","correlations.group_5.sd.EC.","correlations.group_6.deviance","correlations.group_6.River","correlations.group_6.Groundwater","correlations.group_6.Precipitation","correlations.group_6.sd.18O.","correlations.group_6.sd.2H.","correlations.group_6.sd.EC.","correlations.group_7.deviance","correlations.group_7.River","correlations.group_7.Groundwater","correlations.group_7.Precipitation","correlations.group_7.sd.18O.","correlations.group_7.sd.2H.","correlations.group_7.sd.EC.","correlations.group_8.deviance","correlations.group_8.River","correlations.group_8.Groundwater","correlations.group_8.Precipitation","correlations.group_8.sd.18O.","correlations.group_8.sd.2H.","correlations.group_8.sd.EC.","correlations.group_9.deviance","correlations.group_9.River","correlations.group_9.Groundwater","correlations.group_9.Precipitation","correlations.group_9.sd.18O.","correlations.group_9.sd.2H.","correlations.group_9.sd.EC.","correlations.group_10.deviance","correlations.group_10.River","correlations.group_10.Groundwater","correlations.group_10.Precipitation","correlations.group_10.sd.18O.","correlations.group_10.sd.2H.","correlations.group_10.sd.EC.","correlations.group_11.deviance","correlations.group_11.River","correlations.group_11.Groundwater","correlations.group_11.Precipitation","correlations.group_11.sd.18O.","correlations.group_11.sd.2H.","correlations.group_11.sd.EC.","correlations.group_12.deviance","correlations.group_12.River","correlations.group_12.Groundwater","correlations.group_12.Precipitation","correlations.group_12.sd.18O.","correlations.group_12.sd.2H.","correlations.group_12.sd.EC.","correlations.group_13.deviance","correlations.group_13.River","correlations.group_13.Groundwater","correlations.group_13.Precipitation","correlations.group_13.sd.18O.","correlations.group_13.sd.2H.","correlations.group_13.sd.EC.","correlations.group_14.deviance","correlations.group_14.River","correlations.group_14.Groundwater","correlations.group_14.Precipitation","correlations.group_14.sd.18O.","correlations.group_14.sd.2H.","correlations.group_14.sd.EC.","correlations.group_15.deviance","correlations.group_15.River","correlations.group_15.Groundwater","correlations.group_15.Precipitation","correlations.group_15.sd.18O.","correlations.group_15.sd.2H.","correlations.group_15.sd.EC.","correlations.group_16.deviance","correlations.group_16.River","correlations.group_16.Groundwater","correlations.group_16.Precipitation","correlations.group_16.sd.18O.","correlations.group_16.sd.2H.","correlations.group_16.sd.EC.","correlations.group_17.deviance","correlations.group_17.River","correlations.group_17.Groundwater","correlations.group_17.Precipitation","correlations.group_17.sd.18O.","correlations.group_17.sd.2H.","correlations.group_17.sd.EC.","correlations.group_18.deviance","correlations.group_18.River","correlations.group_18.Groundwater","correlations.group_18.Precipitation","correlations.group_18.sd.18O.","correlations.group_18.sd.2H.","correlations.group_18.sd.EC.","correlations.group_19.deviance","correlations.group_19.River","correlations.group_19.Groundwater","correlations.group_19.Precipitation","correlations.group_19.sd.18O.","correlations.group_19.sd.2H.","correlations.group_19.sd.EC.","correlations.group_20.deviance","correlations.group_20.River","correlations.group_20.Groundwater","correlations.group_20.Precipitation","correlations.group_20.sd.18O.","correlations.group_20.sd.2H.","correlations.group_20.sd.EC.","correlations.group_21.deviance","correlations.group_21.River","correlations.group_21.Groundwater","correlations.group_21.Precipitation","correlations.group_21.sd.18O.","correlations.group_21.sd.2H.","correlations.group_21.sd.EC.","correlations.group_22.deviance","correlations.group_22.River","correlations.group_22.Groundwater","correlations.group_22.Precipitation","correlations.group_22.sd.18O.","correlations.group_22.sd.2H.","correlations.group_22.sd.EC.","correlations.group_23.deviance","correlations.group_23.River","correlations.group_23.Groundwater","correlations.group_23.Precipitation","correlations.group_23.sd.18O.","correlations.group_23.sd.2H.","correlations.group_23.sd.EC.","correlations.group_24.deviance","correlations.group_24.River","correlations.group_24.Groundwater","correlations.group_24.Precipitation","correlations.group_24.sd.18O.","correlations.group_24.sd.2H.","correlations.group_24.sd.EC.","correlations.group_25.deviance","correlations.group_25.River","correlations.group_25.Groundwater","correlations.group_25.Precipitation","correlations.group_25.sd.18O.","correlations.group_25.sd.2H.","correlations.group_25.sd.EC.","correlations.group_26.deviance","correlations.group_26.River","correlations.group_26.Groundwater","correlations.group_26.Precipitation","correlations.group_26.sd.18O.","correlations.group_26.sd.2H.","correlations.group_26.sd.EC.","correlations.group_27.deviance","correlations.group_27.River","correlations.group_27.Groundwater","correlations.group_27.Precipitation","correlations.group_27.sd.18O.","correlations.group_27.sd.2H.","correlations.group_27.sd.EC.","correlations.group_28.deviance","correlations.group_28.River","correlations.group_28.Groundwater","correlations.group_28.Precipitation","correlations.group_28.sd.18O.","correlations.group_28.sd.2H.","correlations.group_28.sd.EC.","correlations.group_29.deviance","correlations.group_29.River","correlations.group_29.Groundwater","correlations.group_29.Precipitation","correlations.group_29.sd.18O.","correlations.group_29.sd.2H.","correlations.group_29.sd.EC.","correlations.group_30.deviance","correlations.group_30.River","correlations.group_30.Groundwater","correlations.group_30.Precipitation","correlations.group_30.sd.18O.","correlations.group_30.sd.2H.","correlations.group_30.sd.EC.","correlations.group_31.deviance","correlations.group_31.River","correlations.group_31.Groundwater","correlations.group_31.Precipitation","correlations.group_31.sd.18O.","correlations.group_31.sd.2H.","correlations.group_31.sd.EC.","correlations.group_32.deviance","correlations.group_32.River","correlations.group_32.Groundwater","correlations.group_32.Precipitation","correlations.group_32.sd.18O.","correlations.group_32.sd.2H.","correlations.group_32.sd.EC.","correlations.group_33.deviance","correlations.group_33.River","correlations.group_33.Groundwater","correlations.group_33.Precipitation","correlations.group_33.sd.18O.","correlations.group_33.sd.2H.","correlations.group_33.sd.EC.","correlations.group_34.deviance","correlations.group_34.River","correlations.group_34.Groundwater","correlations.group_34.Precipitation","correlations.group_34.sd.18O.","correlations.group_34.sd.2H.","correlations.group_34.sd.EC.","correlations.group_35.deviance","correlations.group_35.River","correlations.group_35.Groundwater","correlations.group_35.Precipitation","correlations.group_35.sd.18O.","correlations.group_35.sd.2H.","correlations.group_35.sd.EC.","correlations.group_36.deviance","correlations.group_36.River","correlations.group_36.Groundwater","correlations.group_36.Precipitation","correlations.group_36.sd.18O.","correlations.group_36.sd.2H.","correlations.group_36.sd.EC."
"deviance",1.00230643052345,1.000672999165,1.00156356501328,1.00063556562455,1.0008553503825,1.00164562924705,1.00153330521587,1.00102434157307,1.002967417074,18.3808162496336,24.9261372970138,1.00075260507555,1.0014975932534,1.00290699032003,1.00272427226733,1.00135734991621,1.00076906609856,1.00176784097784,1.00070792037454,1.00159573961956,1.00073534012305,1.00101735817101,1.00213999480873,1.00062509882019,1.00111960882678,1.0010217140489,1.00108736599281,1.00093044963174,1.00096565980315,1.00081253420798,1.00094887413319,1.00132652333161,1.00055293634106,1.00059033276388,1.00216687894304,1.0005678215615,17.8094845266204,18.2194764745828,18.9187721454844,20.1617938765752,25.0776624230004,52.8616936258214,54.5478444950199,56.084868971496,58.3583265423744,63.4764030524884,95.9011662951443,97.6995967253827,99.1703733985534,101.252434399778,106.848732410211,62.9121646053467,64.5618408852588,66.0239369577041,67.9516847673901,73.4598453400537,51.8266625622528,53.0119642226519,54.1455781072145,55.7456559889016,60.4891774466631,36.0998572186323,37.5396248297386,38.7611728718597,40.4014238507524,45.5218229896597,28.9179262261044,30.1180976640763,31.3311398144271,33.012269885279,37.8768291616456,22.0192453286643,22.9187548811482,23.9087301319106,25.4205705868149,29.7822245542835,47.7251739890617,49.208971487496,50.4918559099179,52.3563062367331,57.61768506946,136.472373608788,138.639218406429,141.046932756126,178.85693655249,241.406292764699,172.705906310581,175.138675927161,177.630164287138,222.45422341556,320.821566608921,45.8670134836661,47.3586518030821,48.7701734709339,50.6234361186919,55.7271420301555,38.2791569721781,39.6550847811407,40.954743784751,42.8138890575245,47.8787213311794,34.196300474,35.4568980165831,36.6746989883728,38.3812650188247,43.6925497644265,40.9737525109129,42.3524478238192,43.7202021330465,45.6044976487486,51.2241036031544,41.1668546034669,42.5184163264784,43.7914750799761,45.4353795781763,50.3452736651551,51.0237583273496,52.6032781983294,54.0273975654196,55.9697196484243,61.4608137564394,14.7818954425773,15.2408045107347,15.9224310271423,16.8000066225812,19.5440258493137,73.3899187497757,75.0000448563401,76.4938251713381,78.531406721795,83.8573975874688,23.4376437137414,24.4073022374452,25.4440529991119,26.9102000717031,31.6121411492578,79.1011969839898,80.8122079112664,82.3174204845252,84.301925105553,89.7614797027614,41.9035801783371,43.3335802522998,44.6155045992245,46.467844009003,51.4486056288611,20.1665993580526,20.9128579595654,21.7642903002574,23.2361149177863,27.6790313882292,79.1720049344622,80.9814892535901,82.5524358728261,84.5569465687497,90.3208363447075,35.5160409483966,36.8698300374387,38.116353128059,39.947502106254,44.8141687708337,21.3037273025298,22.1434569030757,23.0939154816193,24.5779901788131,29.1184592864876,26.235101879775,27.3781868439507,28.4539287492135,30.0932186539491,35.0987319221325,16.100086353297,16.6658678164693,17.3523948915087,18.2253758896586,21.143363610413,17.1245349166942,17.4711980923957,17.9451582432102,18.6874401283823,21.4211932827817,22.639775422965,23.6421623769686,24.636133131689,26.1533971083313,30.8426202976219,17.5503259437391,18.3168748463654,18.8799556050619,19.6535443293482,23.669920723809,106.75617245407,109.22306352236,111.032460601008,113.365857961541,119.470232024403,21.1581513531055,22.1273035455948,23.0088339258295,24.3032864051245,28.3749070275504,69.3906372053218,71.1090546744494,72.5407155417277,74.4762590330687,79.786774913908,95.7780926649741,97.6972445037797,99.1938082832299,101.169767560061,107.035861780679,42.4753989999185,43.8396977352986,45.0647334675793,46.8021133432282,51.8778190350218,19.5424168940545,1.914229418946,56.7539942027355,2.94400930970733,99.7747662624366,2.84827056476525,66.575357767009,2.76197609919003,54.6775078354409,2.29104163499374,39.2771500080471,2.46093566625329,31.8551422620015,2.3915997655964,24.4697026742514,2.1391871832668,51.087150082825,2.62101076699854,164.541029822246,42.0136103891598,211.727782119258,60.5015363214345,49.2906331963168,2.59310097402912,41.5208303501207,2.53860162084971,37.2483889827574,2.46961081221722,44.3397063373007,2.72786798266388,44.2903022129846,2.39998884469998,54.5605864237711,2.68342862713623,16.225961592157,1.31627678819254,77.0672850671723,2.79843919276745,25.9686299370074,2.17248631939781,82.8759577709936,2.84093307645752,45.16820672996,2.51719880053949,22.3388780674049,1.97792090646617,83.0927636386631,2.89774347260661,38.6653430884894,2.44060055318992,23.658721555828,2.12929568219231,29.0255248933369,2.29750149581882,17.6227415331287,1.36619048757499,18.2907901708819,1.20390102616323,25.1740795380251,2.12748152337129,19.2626982120527,1.53020012287856,111.561455326085,3.24605182744719,23.4702625045611,1.87977291711973,73.0993710576681,2.77818840610162,99.7355202119421,2.86515437730429,45.6041689346936,2.44958376845519,1,0.586284973030368,-0.241460244582006,-0.534701826196488,-0.00442286716846637,-0.00960703112570823,-0.0122518785057612,1,0.767047380696863,0.316314813622692,-0.51359561494346,0.0133588360478118,0.0108933811554129,-0.0036573251120573,1,0.879328914673782,-0.0435716308491882,-0.49241087900715,-0.00274919744609159,0.0115450290231811,0.0139189200612637,1,0.865758609718758,-0.140410540883854,-0.309195823805483,0.00829044959369627,0.000185852049472752,0.0295180050536923,1,0.858433259609295,-0.776786604216614,0.499830839489393,0.0189123214349515,-0.0177971919942433,-0.00560808108969719,1,0.83243138553581,-0.122215420452432,-0.431103365746349,-0.00695775273201393,0.0209824078640679,0.0128266611300661,1,0.784658161250678,-0.10065262538632,-0.458933771288024,0.00474154409390288,-0.0029773660794255,0.00541431520909748,1,0.741482333568866,-0.207987099839902,-0.513868485580879,0.00650971867124844,-0.00700055016992099,0.00951721532481528,1,0.83886775686696,-0.117378758468297,-0.46618720907354,-0.00591617982740216,0.0517052832839531,0.00824443897303612,1,-0.283845037204074,0.994814197897237,-0.996337957025066,-0.0109584924937633,0.0371938254394595,0.0233520624256816,1,-0.328170944567431,0.997239370953317,-0.998060566621977,0.0113910446745231,0.00786504366454972,-0.00180877024898052,1,0.825992036225466,-0.108601580651952,-0.35172101001975,-0.0321665407424197,0.00403304721878438,0.025459620036133,1,0.807311030597637,-0.123709234914743,-0.422951414889564,0.015787181595864,-0.00728289029056412,-0.0164619472085178,1,0.806962826650362,-0.154292672418944,-0.59020689565427,0.000886549873345431,0.0316930621848849,0.000160707784321142,1,0.804650741344041,0.0269877411959912,-0.423675597890496,0.00902104962994397,-0.00700278540899266,0.0318312487986925,1,0.81981266180096,-0.151699218910399,-0.565891032306149,-0.0159917326159762,-0.0130378429978345,0.00160832766496341,1,0.830518223135978,-0.114370264738987,-0.336695541937882,0.00484037167779954,0.0176042446470518,-0.0116420143643316,1,-0.484174706677114,0.412916380853374,0.333498099328809,0.0132909370053369,0.0170421171703456,0.000188024319157225,1,0.84531078848905,-0.0961587418989399,-0.398019585421871,-0.029921762111875,0.006137204315277,-0.0116879749585022,1,0.732272487742413,-0.155021326913242,-0.581133450228643,0.0015537985218056,0.014491456801491,-0.0123367705864161,1,0.852746387051111,-0.0706793312680783,-0.457264528184756,0.0260356944122292,0.0267407148599897,-0.026700985360274,1,0.822937737719275,-0.118154527665504,-0.521456300747734,0.00879141875564466,-0.0108480748478597,0.00626571028160737,1,0.700047458523504,-0.286483081398991,-0.522484718556344,0.00431116541085703,-0.00264457170022969,0.016816775916664,1,0.850897525809871,-0.0123527133041127,-0.275443320157294,-0.00140499293967772,-0.00905830393225633,0.00604533656538109,1,0.816221762334656,-0.145903534467384,-0.461083216469697,0.0181391783383182,0.0212025911508119,0.0141337065289528,1,0.718021527808983,-0.179773248306916,-0.579585356434607,0.00455221836329608,-0.0155025450971975,-0.00737520072238705,1,0.76520177363354,-0.203903761353057,-0.478645524420809,-0.0361762260974458,0.0127347850423961,-0.00928961186794866,1,-0.378187556097345,0.191705033775466,0.696253532227989,-0.0101678550339352,-0.00906132021604302,0.0168825923667282,1,-0.261102068753879,0.155134109943211,0.336490549900008,-0.00846816438568054,-0.000553671380905122,-0.0199804900944579,1,0.729285127310316,-0.161130614730809,-0.481017707261945,-0.00952622473296556,-0.00230961728507634,0.0138531810584525,1,0.0677493148606813,-0.257961303065017,0.733070348152679,-0.00247373937325972,-0.00518218218736538,-0.0140012616823996,1,0.786951995701112,0.304477939192464,-0.361087576880757,-0.00401803720578749,0.0049835575647258,-0.00975073650828991,1,-0.0201486242745796,-0.0802657335839102,0.825967723228351,-0.0139829476025747,-0.0411402816266375,0.0115719825192652,1,0.864910590139855,-0.0908108833313304,-0.391389687081733,-0.0208196630309059,-0.00861612685684281,0.0151170944290672,1,0.876560750031091,-0.0794235808894676,-0.384428150885313,0.0121919325467435,0.00714626915909596,0.0115799031381321,1,0.830594049879656,-0.112843325746345,-0.708253914780689,-0.0349664966778088,0.0031228006678395,-0.002399968346567
